b'id',b'created_at',b'retweet_count',b'text',Sentiment,ProbPos,ProbNeg,StockDate
633257582195556353,2015-08-17 12:42:27,6,b'Economists believe China\xe2\x80\x99s true growth rate is below 7% - not much of a surprise\nhttp://t.co/Apgmtqn96X',pos,0.8801,0.1199,2015-08-18
632203535606792192,2015-08-14 14:54:03,2,b'Industrial production rose .6% in July \xe2\x80\x93 double consensus.  Manufacturing gains of .8% were led by a 10.6% increase in motor vehicle output.',pos,0.8758,0.1242,2015-08-15
632202059698302976,2015-08-14 14:48:11,3,b'US flag flies again in Cuba\nhttp://t.co/fdyxJYUBMq',pos,0.7584,0.2416,2015-08-15
632201939024015362,2015-08-14 14:47:42,2,"b'According to Bloomberg, looks like delays to Apple TV until next year.\nhttp://t.co/cMELo2HOe8'",pos,0.9235,0.0765,2015-08-15
632201835072368641,2015-08-14 14:47:17,1,b'Global M&amp;A near record high\nhttp://t.co/CyFRaiyNey',neg,0.4855,0.5145,2015-08-15
632196113756504065,2015-08-14 14:24:33,10,b'History says now might be the time to sell the dollar\nhttp://t.co/2gfRWpVUwd',neg,0.023,0.977,2015-08-15
631463603531575296,2015-08-12 13:53:49,5,b'Some China officials want further devaluation\nhttp://t.co/W7CPVlaOpn',pos,0.9693,0.0307,2015-08-13
629751315846045696,2015-08-07 20:29:48,2,b'McDonalds rolls out service kiosks following others in food retail to go digital.\nhttp://t.co/9MHTEZsH2l',neg,0.38,0.62,2015-08-08
629638349612023808,2015-08-07 13:00:55,4,b'Wall Street banks amass the most amount of Treasuries in over a year \xe2\x80\x93 ahead of the upcoming Fed hike.\nhttp://t.co/wHFUDffoia',pos,0.7827,0.2173,2015-08-08
628187332227801088,2015-08-03 12:55:05,6,"b'Quietly, India PMI now at a 6 month high \xe2\x80\x93 stimulus policies kicking in.\nhttp://t.co/bc6Ap6fY1D'",neg,0.3325,0.6675,2015-08-04
628187210148392960,2015-08-03 12:54:36,2,b'Lifting the export ban on crude would be a plus for the US economy\nhttps://t.co/OGGg9rXgp0',neg,0.4061,0.5939,2015-08-04
627111209138016256,2015-07-31 13:38:58,2,b'Oil companies travel back to 1986 in search of a future\nhttp://t.co/d42Lk8yorO',neg,0.0735,0.9265,2015-08-01
627111139772637185,2015-07-31 13:38:41,2,b'Further stimulus to come in China\nhttp://t.co/VHjxyCpk6Z',pos,0.5891,0.4109,2015-08-01
626740307661594625,2015-07-30 13:05:08,7,b'Saudi Arabia to Cut Oil Production Levels at the End of Summer http://t.co/VwjzIUxy9y via @thestreet',neg,0.461,0.539,2015-07-31
625653873311617026,2015-07-27 13:08:02,4,b'Business confidence positively surprises in Germany \xe2\x80\x93 helps to revive euro.\nhttp://t.co/0pFKcaS0sa',pos,0.9788,0.0212,2015-07-28
625653796669161472,2015-07-27 13:07:43,3,b'All eyes on Fed statement for any hints on September rate hike\nhttp://t.co/EGpOZeFkFR',pos,0.8237,0.1763,2015-07-28
623869239980634113,2015-07-22 14:56:32,5,b'Freddie Mac sees 14% growth in housing starts in 2015 with single family up 8%. \nhttp://t.co/BpLUfGOfSt',pos,0.8352,0.1648,2015-07-23
623840756575404032,2015-07-22 13:03:21,3,b'Cycle highs:  June Architectural Billings Index  55.7 v 51.9 m/m led by all categories and regions. http://t.co/yFODDCasIf',pos,0.6777,0.3223,2015-07-23
623602006989635585,2015-07-21 21:14:39,5,b'RT @BillGriffeth: #ilovemyjob @SaraEisen @Stephanie_Link @CNBCClosingBell http://t.co/IiueVqJzlX',pos,0.5374,0.4626,2015-07-22
623535815331868672,2015-07-21 16:51:37,2,"b""Japan's Kuroda sees inflation picking up materially in the coming months\nhttps://t.co/N0iXOuZgBH""",neg,0.4016,0.5984,2015-07-22
623481781862408194,2015-07-21 13:16:55,5,b'China continues to inject liquidity into its banking system in efforts to stimulate growth \nhttp://t.co/EKZ4pVoenL',neg,0.3682,0.6318,2015-07-22
623152928635883520,2015-07-20 15:30:10,4,b'$AMZN increases its investment in India to $5B as it aims to make this region its second largest behind the US \nhttp://t.co/8rQxiIYZiD',neg,0.0856,0.9144,2015-07-21
623152316766625793,2015-07-20 15:27:44,2,b'Cyber security theme continues - $MSFT nearing a deal for Adallom for $320 million.\n \nhttp://t.co/EuoRzszncD',neg,0.306,0.694,2015-07-21
623152146989641728,2015-07-20 15:27:04,0,b'Spanish banks could be next to consolidate\nhttp://t.co/eB2E2uGoXS',neg,0.2096,0.7904,2015-07-21
623152091578634240,2015-07-20 15:26:50,1,b'WTO close to agreement that could lower tariffs on $1 Trillion worth of global tech goods\nhttp://t.co/NR2H3lCS6s',neg,0.0048,0.9952,2015-07-21
622026051489808384,2015-07-17 12:52:22,0,b'$GE offers concessions in order to get approval for Alstom approval \xe2\x80\x93 chatter will get louder post EPS\nhttp://t.co/GRjGAEk1Sh',pos,0.9642,0.0358,2015-07-18
621672711115403265,2015-07-16 13:28:19,1,b'$UAL figures out a unique way to address cyber security breaches http://t.co/3kdFvwsyGM',pos,0.9001,0.0999,2015-07-17
621672621357309956,2015-07-16 13:27:57,2,b'EU car sales growth hits 5 \xc2\xbd yr high \xe2\x80\x93 will it be enough to offset the slowdown in China? http://t.co/pxGAdriifz',pos,0.9603,0.0397,2015-07-17
619552089497145344,2015-07-10 17:01:43,2,b'Strong US wholesale inventories likely to lead to higher GDP revisions for 2Q.\nhttp://t.co/TdqBWURfiN',neg,0.1694,0.8306,2015-07-11
619505346273505281,2015-07-10 13:55:59,4,b'European automobile association raises car sales higher for 2015.\nhttp://t.co/1YABMNjuPq',pos,0.5688,0.4312,2015-07-11
619500816513282048,2015-07-10 13:37:59,2,b'Greece reform plan as it happened - http://t.co/Rs9jukBtWs',neg,0.018,0.982,2015-07-11
619500722527334400,2015-07-10 13:37:36,2,"b'Italy, Portugal, Spain yields fall on Greece optimism -  remains the key to watch http://t.co/XgQBNheS2S'",pos,0.904,0.096,2015-07-11
619500643259170816,2015-07-10 13:37:17,0,b'White House doesn\xe2\x80\x99t rule out short term highway funding plan\nhttp://t.co/sXaXXhCnbV',pos,0.6046,0.3954,2015-07-11
619500479672909824,2015-07-10 13:36:38,1,b'Fed may not be as concerned with Greece/China with regards to rates - http://t.co/HfKkhfU5DB',neg,0.0822,0.9178,2015-07-11
618458095753293824,2015-07-07 16:34:35,7,b'Many moving parts remain for Greece -  16 out of 18 Eurozone countries favor its exit\nhttp://t.co/B8RBZGcTmR',pos,0.6215,0.3785,2015-07-08
618128821242458112,2015-07-06 18:46:09,5,"b""Here's how $MCD and $YUM are adapting in China \nhttp://t.co/sUrZxrq6fL""",pos,0.8923,0.1077,2015-07-07
618052367339155456,2015-07-06 13:42:21,2,b'June vehicle registrations in Europe remain impressive: UK Van registrations +16.4% y/y &amp; Truck registrations +41.5% y/y.',neg,0.0583,0.9417,2015-07-07
617688543071240192,2015-07-05 13:36:39,0,b'@JWGreen_ thank you. You too.',neg,0.3791,0.6209,2015-07-06
616659410740486144,2015-07-02 17:27:15,18,b'Sunday\xe2\x80\x99s referendum in Greece \xe2\x80\x93 the mechanics:\nhttp://t.co/yt1zeiinRy',pos,0.5604,0.4396,2015-07-03
615863193664126976,2015-06-30 12:43:22,7,b'China construction market remains difficult \xe2\x80\x93 Komatsu is the latest to comment\nhttp://t.co/rfFWl8MctV',neg,0.1436,0.8564,2015-07-01
615863063548440576,2015-06-30 12:42:51,1,b'China draft rules likely to give pension funds access to stock market\nhttp://t.co/1PnJRQM6RH',neg,0.2326,0.7674,2015-07-01
615862966932635648,2015-06-30 12:42:28,1,b'Greece situation unlikely to change stance of Fed \xe2\x80\x93 data dependent on first rate move\nhttp://t.co/xnFiPg9pYT',neg,0.308,0.692,2015-07-01
615536278591942656,2015-06-29 15:04:19,7,b'Content M&amp;A likely ahead in the telecom world led by $T and $VZ\nhttp://t.co/t3LqEWNa3Y',pos,0.769,0.231,2015-06-30
614060091348807680,2015-06-25 13:18:29,3,b'European countries slowly recovering \xe2\x80\x93 Spain\xe2\x80\x99s GDP could get back to pre-crisis levels by end of 2016\nhttp://t.co/EeJTMOFF7v',neg,0.082,0.918,2015-06-26
614059906975563776,2015-06-25 13:17:45,2,b'Asia\xe2\x80\x99s second largest building equipment maker sees continued deterioration in China end markets\nhttp://t.co/NHQnCGPrXD',pos,0.8604,0.1396,2015-06-26
614059796623421440,2015-06-25 13:17:18,2,b'Goldman President believes markets are not ready for policy moves by the Fed\nhttp://t.co/46lYRBU906',neg,0.1074,0.8926,2015-06-26
613813008658243584,2015-06-24 20:56:40,1,b'@rcat20sk very kind of you. Thanks.',pos,0.8311,0.1689,2015-06-25
613691297371684864,2015-06-24 12:53:01,2,b'May Architectural Billings Index strongest reading since December 2014 driven by South/Midwest regions. 3/6 month MA up sequentially too.',neg,0.2958,0.7042,2015-06-25
613322649884823553,2015-06-23 12:28:09,5,b'Eurozone sees June PMIs recover with France showing strongest level since 2011.\nhttp://t.co/Yynirxs3vq',neg,0.3875,0.6125,2015-06-24
613172449228795904,2015-06-23 02:31:18,9,b'First time home buyers make a comeback\nhttp://t.co/EF3FqlvtRv',neg,0.1495,0.8505,2015-06-23
612997459527225344,2015-06-22 14:55:57,3,b'Alibaba\xe2\x80\x99s Jack Ma sees opportunity in Russia http://t.co/M5R854rTfK',pos,0.7819,0.2181,2015-06-23
612997397891952640,2015-06-22 14:55:43,2,b'Interesting article on auto sales \xe2\x80\x93 quality of loans better than thought. http://t.co/TiPWLUOJ97',neg,0.1752,0.8248,2015-06-23
612997326752325633,2015-06-22 14:55:26,1,b'Housing sector might be the next group to see M&amp;A activity. http://t.co/6fH8FqUCe5',pos,0.7332,0.2668,2015-06-23
612984550470381569,2015-06-22 14:04:40,2,b'Investor sentiment changing on the banking sector\nhttp://t.co/eY9YvvWxXZ',neg,0.452,0.548,2015-06-23
611893180758421504,2015-06-19 13:47:57,22,b'Bonds post largest weekly outflow in 2 yrs at $10.3b vs inflows of $10.8b into equities - the 4th biggest bond to equity rotation in 6 yrs.',neg,0.417,0.583,2015-06-20
611631852928020481,2015-06-18 20:29:31,0,b'@john_alamia thank you!',pos,0.508,0.492,2015-06-19
611513969019351040,2015-06-18 12:41:06,7,b'Morningstar shows actively managed US equity funds have outperformed their benchmarks ytd \xe2\x80\x93 at a 49% rate vs 30% in the past decade.',neg,0.02,0.98,2015-06-19
611512546491781120,2015-06-18 12:35:27,6,b'WSJ reports Chinese buyers have surpassed Canadians as the dominant foreign buyers of US homes at 16% of total w/total sales volume up13%.',neg,0.1157,0.8843,2015-06-19
611512094949834753,2015-06-18 12:33:39,1,b'The rate debate continues on Wall Street following Yellen\xe2\x80\x99s commentary yesterday\nhttp://t.co/vHlhUm2GFY',pos,0.9319,0.0681,2015-06-19
611197918486380544,2015-06-17 15:45:13,3,"b'Uber hires former Head $GOOG Maps expanding technology efforts in maps, self driving &amp;vehicle safety initiatives. \nhttp://t.co/eCjnRcxPxa'",neg,0.1472,0.8528,2015-06-18
611197538964795392,2015-06-17 15:43:43,2,b'Declining oil prices hits OPEC revenue to below $1 trillion \xe2\x80\x93 first time since 2010. http://t.co/ZaWWjTyMe7',neg,0.2251,0.7749,2015-06-18
611197436317577216,2015-06-17 15:43:18,1,b'Investors still favor Europe assets despite Greece situation http://t.co/fE4QXtaI25',neg,0.072,0.928,2015-06-18
610785709188882433,2015-06-16 12:27:15,2,"b'Watching Italian, Spanish and Portuguese bond yields - http://t.co/mPy5X3Pt35'",pos,0.9819,0.0181,2015-06-17
609417855189262336,2015-06-12 17:51:53,4,b'The percentage of stx in the S&amp;P 500 that are above their 50 day moving averages reached oversold territory this wk. 1st time since January.',neg,0.2008,0.7992,2015-06-13
609370295003181056,2015-06-12 14:42:54,0,b'@davidmoble thank you!',pos,0.508,0.492,2015-06-13
609352818718281729,2015-06-12 13:33:27,9,b'Watching mortgage rates \xe2\x80\x93 now at an 8 month high \nhttp://t.co/TbJIX2apct',pos,0.5693,0.4307,2015-06-13
609352686333489153,2015-06-12 13:32:56,2,b'Saudi Arabia ready to raise oil output further to meet higher demand\nhttp://t.co/tysVMJUQgt',pos,0.8333,0.1667,2015-06-13
609343852655321088,2015-06-12 12:57:50,0,b'@KSmith12489664 thank you!',pos,0.508,0.492,2015-06-13
609343754303049728,2015-06-12 12:57:26,0,b'@MJP_13 thank you!',pos,0.508,0.492,2015-06-13
609089647893975040,2015-06-11 20:07:43,0,b'@MalabarHillVent @CNBCClosingBell @Kelly_Evans thank you!',pos,0.508,0.492,2015-06-12
609089560128184320,2015-06-11 20:07:22,0,b'@JWGreen_ @CNBC thank you!',pos,0.508,0.492,2015-06-12
609089485004009472,2015-06-11 20:07:04,0,b'@Jharrispcs @CNBCClosingBell thank you!',pos,0.508,0.492,2015-06-12
609049806653284354,2015-06-11 17:29:24,0,"b'@FaceplantJim thanks, Jim!'",pos,0.5378,0.4622,2015-06-12
608991990567563264,2015-06-11 13:39:39,0,b'@CharlieWiseCPA thank you!',pos,0.508,0.492,2015-06-12
608989395274862593,2015-06-11 13:29:20,2,b'Latest weekly AAII Survey shows bulls at 20 \xe2\x80\x93 lowest level since April 2013\nhttp://t.co/a8Zk25BfJ4',pos,0.7643,0.2357,2015-06-12
608692215276253184,2015-06-10 17:48:27,1,b'@David_Kudla Thanks David! Hope you are well.',pos,0.9476,0.0524,2015-06-11
608313618569003008,2015-06-09 16:44:03,4,b'Job openings in US hit record high in April at 5.376 million \xe2\x80\x93 highest level since 2000.  http://t.co/ZSxjl8hic0',pos,0.9071,0.0929,2015-06-10
608006910143537153,2015-06-08 20:25:18,0,b'Interesting chart on the relationship between the ECI and real wage growth: http://t.co/iQDDsArrEH',neg,0.3604,0.6396,2015-06-09
607945571261906946,2015-06-08 16:21:33,2,b'Stifel continues to expand with the official announcement of the Barclays wealth management deal today.   http://t.co/EWFPdkKdJs',neg,0.1553,0.8447,2015-06-09
607922711139106817,2015-06-08 14:50:43,2,b'IATA raises global airline profit forecast on lower oil and higher demand\nhttp://t.co/9E66TeEldQ',neg,0.0645,0.9355,2015-06-09
606447704663715840,2015-06-04 13:09:34,3,b'Brazil raises rates to the highest rate in 6 years with signals of more to come\nhttp://t.co/7bqON6c8ji',pos,0.9879,0.0121,2015-06-05
606067509721223168,2015-06-03 11:58:49,2,b'Sign of the times - $JPM and others drop voicemail usage for employees http://t.co/ifj2daNDRZ',neg,0.1323,0.8677,2015-06-04
605842659035389954,2015-06-02 21:05:20,1,b'FB+ Instagram to Announce Plans to Expand Advertising\nhttp://t.co/kVXDzN6lea',neg,0.4988,0.5012,2015-06-03
605823319435141120,2015-06-02 19:48:29,0,b'@FaceplantJim thank you Jim!',neg,0.256,0.744,2015-06-03
605822677350113281,2015-06-02 19:45:56,0,b'Another impressive month for the auto industry http://t.co/S3JbwqCX5g',neg,0.4545,0.5455,2015-06-03
605365108286615553,2015-06-01 13:27:43,3,"b""The energy credit market remains hot in private equity world - Blackstone's latest experience. \nhttp://t.co/vc0ILyJjwD""",pos,0.587,0.413,2015-06-02
605348355720495104,2015-06-01 12:21:09,6,b'Stifel remains lead bidder for Barclays US wealth business - continuing its acquisition spree  http://t.co/0mdW3ze2BI',neg,0.0546,0.9454,2015-06-02
604072754824929281,2015-05-28 23:52:22,2,b'Mary Meeker\xe2\x80\x99s 20th annual Internet Trends report \xe2\x80\x93 full of information as per usual.\nhttp://t.co/ArSpxhXZYd',pos,0.5745,0.4255,2015-05-29
603541153611415552,2015-05-27 12:39:58,7,b'Yellen to skip Jackson Hole this year - fewer fireworks expected. http://t.co/RbVlYRfAwN',neg,0.1358,0.8642,2015-05-28
603540957607387136,2015-05-27 12:39:12,5,b'Bernanke optimistic about US economy \nhttp://t.co/t1wsFoGwBz',neg,0.2742,0.7258,2015-05-28
603268232426999808,2015-05-26 18:35:29,8,b'Hedge Funds Buy S&amp;P 500 at fastest pace in 3 months\nhttp://t.co/6rslgFfDzJ',neg,0.0312,0.9688,2015-05-27
601806380274712578,2015-05-22 17:46:36,4,b'Japan story continues to impress with a slight uptick from the BOJ\nhttp://t.co/FMqTdxqPC0',neg,0.2747,0.7253,2015-05-23
601373217136222208,2015-05-21 13:05:22,2,b'Pretty interesting - Bureau of Economic Analysis will look into flawed GDP data - http://t.co/vGp3P0mPxW',pos,0.5849,0.4151,2015-05-22
600681484387807233,2015-05-19 15:16:40,0,b'@cruisinaway thank you',pos,0.508,0.492,2015-05-20
600647381655379969,2015-05-19 13:01:09,1,b'Euro QE now expected to be front end loaded over the summer given liquidity concerns. No change to overall plan. \nhttp://t.co/zOentxOl8r',neg,0.1123,0.8877,2015-05-20
600646291480260609,2015-05-19 12:56:50,5,b'European auto sales continue to show improvement \xe2\x80\x93 April marks the 20th consecutive monthly rise\nhttp://t.co/1Ux3164JLO',neg,0.0582,0.9418,2015-05-20
600415504365391874,2015-05-18 21:39:46,4,b'Fed paper suggests US economy better than headlines\nhttp://t.co/wkGZjG7gYW',pos,0.6335,0.3665,2015-05-19
599194846243454976,2015-05-15 12:49:18,5,b'Chinese Premier Li emphasizes further growth measures for the country http://t.co/gv6i3LNvOQ',pos,0.9414,0.0586,2015-05-16
598829007849787392,2015-05-14 12:35:35,1,b'An interesting overview on next gen media OTT \nhttps://t.co/ma9UfvyBFg',pos,0.8855,0.1145,2015-05-15
598228846048104449,2015-05-12 20:50:46,2,b'1Q personal savings rate +5.5% highest since 4Q 2012 + gas/other spend fell $115 billion y/y = highest consumer sentiment since 3Q 2004.',pos,0.6647,0.3353,2015-05-13
598213670884245504,2015-05-12 19:50:28,1,b'GOOGL management continues to focus on the massive growth opportunities in India\nhttp://t.co/bNL47KZ7Vf',neg,0.3159,0.6841,2015-05-13
598124778856304641,2015-05-12 13:57:14,6,b'Home prices rose in 148 out of 174 metro areas in 1Q.\nhttp://t.co/4Er4l2Gw8Y',pos,0.9772,0.0228,2015-05-13
598109905199964161,2015-05-12 12:58:08,1,b'Tensions mount on $GE-$ALSO.PA  merger approval from EU regulators\nhttp://t.co/2DxU0sfpps',pos,0.8994,0.1006,2015-05-13
597809693889851392,2015-05-11 17:05:12,7,b'$RIO CEO sees recovery in copper markets this year owing to better industry supply/demand trends \nhttp://t.co/wOUA8ixt9j',pos,0.8194,0.1806,2015-05-12
597743826925690881,2015-05-11 12:43:28,1,b'China cuts rates for 3rd time in 6 months to stimulate growth \nhttp://t.co/2DE2Xv7TEV',neg,0.1564,0.8436,2015-05-12
597455010079895554,2015-05-10 17:35:49,0,b'@davidmoble thank you!',pos,0.508,0.492,2015-05-11
596297080068509697,2015-05-07 12:54:37,3,b'Fed eyes bond market volatility as it manages its portfolio\nhttp://t.co/0FqmW0YRqh',pos,0.9377,0.0623,2015-05-08
596296830394232833,2015-05-07 12:53:37,2,b'Big news today will be the outcome of UK elections (post close)\nhttp://t.co/CqvjyULFAI',neg,0.3886,0.6114,2015-05-08
595925840807997440,2015-05-06 12:19:26,2,b'Hotels continue to having pricing power:\nhttp://t.co/5o2c062OaW',pos,0.7289,0.2711,2015-05-07
595925710549688320,2015-05-06 12:18:55,8,b'Going to be a tough  snap back from 1Q GDP which now looks like a negative revision owing to disappointing trade data\nhttp://t.co/T6W6eikNTT',neg,0.0024,0.9976,2015-05-07
595925539044589569,2015-05-06 12:18:14,1,b'Interest rates remain the wild card ytd even as financials h/recently outperformed.  \nhttp://t.co/gdXyak2FAG',neg,0.4855,0.5145,2015-05-07
595744487734935553,2015-05-06 00:18:48,3,"b""RT@CBSNews:For 1st time in 30 years, you may be able to see bits of famous Halley's comet http://t.co/RsN495fqhf http://t.co/dOzU3wkmqS""",pos,0.7163,0.2837,2015-05-06
